,level_0,index,country,cowcc,year,risk,level,explore,pursue,acquire,gdpcap,g2,industry1,rivalry,disputes,allies,democracy,democratization,percentdems,openness,liberalization,iso2c,iso3c,region,log_gdpcap,log_g2
1620,1620,1661,Bolivia,145,1991,46,0,0,0,0,2480,6150400,0,0,0,1,9,0,32.91,48.439999,4.8200002,BO,BOL,South America,7.816416984,15.63202784
1621,1621,1662,Bolivia,145,1992,47,0,0,0,0,2461,6056521,0,0,0,1,9,0,34.810001,49.110001,7.1999998,BO,BOL,South America,7.808729307,15.61664627
1622,1622,1663,Bolivia,145,1993,48,0,0,0,0,2507,6285049,0,0,0,1,9,0,35,47.470001,1.8099999,BO,BOL,South America,7.827240902,15.65368436
1623,1623,1664,Bolivia,145,1994,49,0,0,0,0,2571,6610041,0,0,0,1,9,0,35,48.860001,2.1600001,BO,BOL,South America,7.852439085,15.70410057
1624,1624,1665,Bolivia,145,1995,50,0,0,0,0,2615,6838225,0,0,0,1,9,0,35.220001,49.740002,1.29,BO,BOL,South America,7.869401713,15.7380389
1625,1625,1666,Bolivia,145,1996,51,0,0,0,0,2642,6980164,0,0,0,1,9,0,37.110001,49.860001,0.75,BO,BOL,South America,7.879669915,15.75858311
1626,1626,1667,Bolivia,145,1997,52,0,0,0,0,2672,7139584,0,0,0,1,9,0,35.849998,50.470001,3,BO,BOL,South America,7.890956716,15.78116521
1627,1627,1668,Bolivia,145,1998,53,0,0,0,0,2695,7263025,1,0,0,1,9,0,35.849998,52.720001,3.8599999,BO,BOL,South America,7.899524472,15.7983071
1628,1628,1669,Bolivia,145,1999,54,0,0,0,0,2721,7403841,1,0,0,1,8,-1,31.450001,44.349998,-5.3899999,BO,BOL,South America,7.909122183,15.81750961
1629,1629,1670,Bolivia,145,2000,55,0,0,0,0,2722,7409284,1,0,0,1,8,-1,31.450001,42.639999,-7.2199998,BO,BOL,South America,7.909489493,15.8182445
1637,1637,1678,Paraguay,150,1952,7,0,0,0,0,2367,5602689,0,0,0,1,-5,0,32.93,29.969999,29.969999,PY,PRY,South America,7.769800996,15.5387574
1638,1638,1679,Paraguay,150,1953,8,0,0,0,0,2186,4778596,0,0,0,1,-5,0,31.33,26.530001,26.530001,PY,PRY,South America,7.690286021,15.37965755
1639,1639,1680,Paraguay,150,1954,9,0,0,0,0,2312,5345344,0,0,0,1,-9,-4,31.4,27.82,27.82,PY,PRY,South America,7.746300662,15.49173665
1640,1640,1681,Paraguay,150,1955,10,0,0,0,0,2447,5987809,0,0,0,1,-9,-4,31.030001,26.52,-3.8,PY,PRY,South America,7.803026644,15.60523629
1641,1641,1682,Paraguay,150,1956,11,0,0,0,0,2430,5904900,0,0,0,1,-9,-4,31.82,28.940001,-1.03,PY,PRY,South America,7.796057974,15.59129324
1642,1642,1683,Paraguay,150,1957,12,0,0,0,0,2424,5875776,0,0,0,1,-9,-4,32.580002,35.599998,9.0699997,PY,PRY,South America,7.793586803,15.58634886
1643,1643,1684,Paraguay,150,1958,13,0,0,0,0,2531,6405961,0,0,0,1,-9,-4,28.889999,35.110001,7.29,PY,PRY,South America,7.836764783,15.67273968
1644,1644,1685,Paraguay,150,1959,14,0,0,0,0,2445,5978025,0,0,0.2,1,-9,0,29.030001,31.42,4.8899999,PY,PRY,South America,7.802209316,15.60360097
1645,1645,1686,Paraguay,150,1960,15,0,0,0,0,2437,5938969,0,0,0.2,1,-9,0,25.889999,35.43,6.4899998,PY,PRY,South America,7.79893331,15.59704628
1646,1646,1687,Paraguay,150,1961,16,0,0,0,0,2554,6522916,0,0,0.2,1,-9,0,25.219999,39.59,3.98,PY,PRY,South America,7.845807503,15.69083223
1647,1647,1688,Paraguay,150,1962,17,0,0,0,0,2454,6022116,0,0,0.40000001,1,-9,0,25.219999,27.309999,-7.8000002,PY,PRY,South America,7.80588204,15.61094942
1648,1648,1689,Paraguay,150,1963,18,0,0,0,0,2462,6061444,0,0,0.40000001,1,-9,0,25.219999,24.530001,-6.8800001,PY,PRY,South America,7.809135398,15.61745878
1649,1649,1690,Paraguay,150,1964,19,0,0,0,0,2508,6290064,0,0,0.2,1,-9,0,21.950001,26.59,-8.8400002,PY,PRY,South America,7.827639546,15.65448196
1650,1650,1691,Paraguay,150,1965,20,0,0,0,0,2575,6630625,0,0,0.2,1,-9,0,22.58,30.709999,-8.8800001,PY,PRY,South America,7.853993087,15.70720978
1651,1651,1692,Paraguay,150,1966,21,0,0,0,0,2542,6461764,0,0,0.2,1,-9,0,22.83,29.389999,2.0799999,PY,PRY,South America,7.841099765,15.68141306
1652,1652,1693,Paraguay,150,1967,22,0,0,0,0,2659,7070281,0,0,0,1,-8,1,22.66,27.85,3.3099999,PY,PRY,South America,7.886081402,15.77141092
1653,1653,1694,Paraguay,150,1968,23,0,0,0,0,2695,7263025,0,0,0,1,-8,1,22.9,29.129999,2.53,PY,PRY,South America,7.899524472,15.7983071
1654,1654,1695,Paraguay,150,1969,24,0,0,0,0,2789,7778521,0,0,0,1,-8,1,23.66,31.780001,1.0700001,PY,PRY,South America,7.933796875,15.8668769
1655,1655,1696,Paraguay,150,1970,25,0,0,0,0,2896,8386816,0,0,0,1,-8,1,24.059999,31.040001,1.65,PY,PRY,South America,7.971430998,15.94217163
1656,1656,1697,Paraguay,150,1971,26,0,0,0,0,2934,8608356,0,0,0,1,-8,1,22.790001,29.32,1.47,PY,PRY,South America,7.984462732,15.96824403
1657,1657,1698,Paraguay,150,1972,27,0,0,0,0,3032,9193024,0,0,0,1,-8,0,23.360001,27.610001,-1.52,PY,PRY,South America,8.017307508,16.0339556
1658,1658,1699,Paraguay,150,1973,28,0,0,0,0,3051,9308601,0,0,0,1,-8,0,24.82,29.23,-2.55,PY,PRY,South America,8.023552392,16.04644948
1659,1659,1700,Paraguay,150,1974,29,0,0,0,0,3170,10000000,0,0,0,1,-8,0,25.360001,33.349998,2.3099999,PY,PRY,South America,8.061802275,16.11809575
1660,1660,1701,Paraguay,150,1975,30,0,0,0,0,3304,10900000,0,0,0,1,-8,0,25.35,31.870001,2.55,PY,PRY,South America,8.103191752,16.20427344
1661,1661,1702,Paraguay,150,1976,31,0,0,0,0,3365,11300000,0,0,0,1,-8,0,26.059999,32.73,5.1199999,PY,PRY,South America,8.121480375,16.24031337
1662,1662,1703,Paraguay,150,1977,32,0,0,0,0,3650,13300000,0,0,0,1,-8,0,26.059999,41.91,12.67,PY,PRY,South America,8.202756382,16.40327467
1663,1663,1704,Paraguay,150,1978,33,0,0,0,0,3931,15500000,0,0,0,1,-8,0,26.059999,40.57,7.21,PY,PRY,South America,8.276903481,16.55635065
1664,1664,1705,Paraguay,150,1979,34,0,0,0,0,4354,19000000,0,0,0,1,-8,0,26.76,37.57,5.6999998,PY,PRY,South America,8.379079889,16.75994959
1665,1665,1706,Paraguay,150,1980,35,0,0,0,0,4449,19800000,0,0,0,1,-8,0,26.059999,44.07,11.35,PY,PRY,South America,8.400659375,16.80119255
1666,1666,1707,Paraguay,150,1981,36,0,0,0,0,4693,22000000,0,0,0,1,-8,0,25.35,34.709999,-7.1900001,PY,PRY,South America,8.454040376,16.90655306
1667,1667,1708,Paraguay,150,1982,37,0,0,0,0,4583,21000000,0,0,0,1,-8,0,26.059999,31.959999,-8.6000004,PY,PRY,South America,8.430327258,16.86003304
1668,1668,1709,Paraguay,150,1983,38,0,0,0,0,4479,20100000,0,0,0,1,-8,0,26.76,26.68,-10.89,PY,PRY,South America,8.407378325,16.81623042
1669,1669,1710,Paraguay,150,1984,39,0,0,0,0,4309,18600000,0,0,0,1,-8,0,26.76,37.93,-6.1399999,PY,PRY,South America,8.368693183,16.73867219
1670,1670,1711,Paraguay,150,1985,40,0,0,0,0,4340,18800000,0,0,0,1,-8,0,27.459999,48.310001,13.6,PY,PRY,South America,8.375860015,16.74936748
1671,1671,1712,Paraguay,150,1986,41,0,0,0,0,4278,18300000,0,0,0,1,-8,0,27.459999,58.549999,26.58,PY,PRY,South America,8.361474616,16.72241167
1672,1672,1713,Paraguay,150,1987,42,0,0,0,0,4297,18500000,0,0,0,1,-8,0,27.459999,61.389999,34.709999,PY,PRY,South America,8.365905077,16.73328134
1673,1673,1714,Paraguay,150,1988,43,0,0,0,0,4545,20700000,0,0,0,1,-8,0,28.870001,71.639999,33.709999,PY,PRY,South America,8.422003004,16.84564431
1674,1674,1715,Paraguay,150,1989,44,0,0,0,0,4860,23600000,0,0,0,1,2,10,30.280001,67.940002,19.629999,PY,PRY,South America,8.488999457,16.97675731
1675,1675,1716,Paraguay,150,1990,45,0,0,0,0,4967,24700000,1,0,0,1,2,10,34.029999,51,-7.5500002,PY,PRY,South America,8.510772624,17.02231384
1676,1676,1717,Paraguay,150,1991,46,0,0,0,0,4948,24500000,1,0,0,1,2,10,32.91,45.169998,-16.219999,PY,PRY,South America,8.506940815,17.01418372
1677,1677,1718,Paraguay,150,1992,47,0,0,0,0,4968,24700000,1,0,0,1,7,15,34.810001,79.080002,7.4299998,PY,PRY,South America,8.510973892,17.02231384
1678,1678,1719,Paraguay,150,1993,48,0,0,0,0,5130,26300000,1,0,0,1,7,15,35,99.669998,31.73,PY,PRY,South America,8.543055851,17.08507954
1679,1679,1720,Paraguay,150,1994,49,0,0,0,0,5039,25400000,1,0,0,1,7,5,35,102.34,51.34,PY,PRY,South America,8.525161361,17.05025977
1680,1680,1721,Paraguay,150,1995,50,0,0,0,0,5364,28800000,1,0,0,1,7,5,35.220001,112.12,66.959999,PY,PRY,South America,8.587651655,17.17588598
1681,1681,1722,Paraguay,150,1996,51,0,0,0,0,5342,28500000,1,0,0,1,7,5,37.110001,99.449997,20.370001,PY,PRY,South America,8.583542572,17.16541468
1682,1682,1723,Paraguay,150,1997,52,0,0,0,0,5303,28100000,1,0,0,1,7,0,35.849998,70.660004,-29,PY,PRY,South America,8.576216532,17.15128017
1683,1683,1724,Paraguay,150,1998,53,0,0,0,0,5133,26300000,1,0,0,1,6,-1,35.849998,73.519997,-28.82,PY,PRY,South America,8.543640361,17.08507954
1684,1684,1725,Paraguay,150,1999,54,0,0,0,0,4933,24300000,1,0,0,1,6,-1,31.450001,59.639999,-52.490002,PY,PRY,South America,8.503905297,17.00598695
1685,1685,1726,Paraguay,150,2000,55,0,0,0,0,4682,21900000,1,0,0,1,6,-1,31.450001,55.700001,-43.740002,PY,PRY,South America,8.451694209,16.90199724
1693,1693,1734,Chile,155,1952,7,0,0,0,0,3442,11800000,0,1,0.33333331,1,2,0,32.93,27.5,27.5,CL,CHL,South America,8.144098463,16.28361017
1694,1694,1735,Chile,155,1953,8,0,0,0,0,3678,13500000,0,1,0.25,1,2,0,31.33,19.440001,19.440001,CL,CHL,South America,8.210396255,16.41820032
1695,1695,1736,Chile,155,1954,9,0,0,0,0,3462,12000000,0,1,0.2,1,2,0,31.4,16.860001,16.860001,CL,CHL,South America,8.149890544,16.30041729
1696,1696,1737,Chile,155,1955,10,0,0,0,0,3513,12300000,0,1,0.40000001,1,5,3,31.030001,19.82,-7.0599999,CL,CHL,South America,8.164510269,16.3251099
1697,1697,1738,Chile,155,1956,11,0,0,0,0,3426,11700000,0,1,0.40000001,1,5,3,31.82,24.08,-3.4200001,CL,CHL,South America,8.139440522,16.27509949
1698,1698,1739,Chile,155,1957,12,0,0,0,0,3621,13100000,1,1,0.40000001,1,5,3,32.580002,29.99,10.55,CL,CHL,South America,8.194781638,16.38812286
1699,1699,1740,Chile,155,1958,13,0,0,0,0,3737,14000000,1,1,0.80000001,1,5,3,28.889999,24.459999,7.5999999,CL,CHL,South America,8.226305988,16.45456796
1700,1700,1741,Chile,155,1959,14,0,0,0,0,3613,13100000,1,1,1,1,5,3,29.030001,28.290001,8.4700003,CL,CHL,South America,8.192570471,16.38812286
1701,1701,1742,Chile,155,1960,15,0,0,0,0,3818,14600000,1,1,1,1,5,0,25.889999,29.18,5.0999999,CL,CHL,South America,8.247743887,16.49653216
1702,1702,1743,Chile,155,1961,16,0,0,0,0,3885,15100000,1,1,1,1,5,0,25.219999,28.1,-1.89,CL,CHL,South America,8.26513563,16.53020537
1703,1703,1744,Chile,155,1962,17,0,0,0,0,3904,15200000,1,1,1,1,5,0,25.219999,25.549999,1.09,CL,CHL,South America,8.270013062,16.53680605
1704,1704,1745,Chile,155,1963,18,0,0,0,0,3978,15800000,1,1,0.80000001,1,5,0,25.219999,26.76,-1.53,CL,CHL,South America,8.28878581,16.57552056
1705,1705,1746,Chile,155,1964,19,0,0,0,0,4095,16800000,1,1,0.80000001,1,6,1,21.950001,25.959999,-3.21,CL,CHL,South America,8.317766167,16.6368895
1706,1706,1747,Chile,155,1965,20,0,0,0,0,4082,16700000,1,1,0.80000001,1,6,1,22.58,26.16,-1.9299999,CL,CHL,South America,8.314587291,16.63091934
1707,1707,1748,Chile,155,1966,21,0,0,0,0,4581,21000000,1,1,0.80000001,1,6,1,22.83,28.51,2.96,CL,CHL,South America,8.429890863,16.86003304
1708,1708,1749,Chile,155,1967,22,0,0,0,0,4553,20700000,1,1,0.80000001,1,6,1,22.66,27.4,0.63999999,CL,CHL,South America,8.423761247,16.84564431
1709,1709,1750,Chile,155,1968,23,0,0,0,0,4641,21500000,1,1,0.80000001,1,6,1,22.9,27.129999,1.17,CL,CHL,South America,8.442900587,16.88356354
1710,1710,1751,Chile,155,1969,24,0,0,0,0,4765,22700000,1,1,0.60000002,1,6,0,23.66,30.639999,4.48,CL,CHL,South America,8.469262658,16.93787553
1711,1711,1752,Chile,155,1970,25,0,0,0,0,4805,23100000,1,1,0.40000001,1,6,0,24.059999,28.629999,0.13,CL,CHL,South America,8.477620416,16.95534322
1712,1712,1753,Chile,155,1971,26,0,0,0,0,5196,27000000,1,1,0.40000001,1,6,0,22.790001,23.049999,-4.3400002,CL,CHL,South America,8.555836815,17.11134746
1713,1713,1754,Chile,155,1972,27,0,0,0,0,5164,26700000,1,1,0.2,1,6,0,23.360001,23.059999,-4.0799999,CL,CHL,South America,8.549660382,17.10017416
1714,1714,1755,Chile,155,1973,28,0,0,0,0,4867,23700000,1,1,0,1,-7,-13,24.82,29.120001,-1.52,CL,CHL,South America,8.490438454,16.98098565
1715,1715,1756,Chile,155,1974,29,0,0,0,0,5026,25300000,1,1,0,1,-7,-13,25.360001,40.09,11.45,CL,CHL,South America,8.522578664,17.04631499
1716,1716,1757,Chile,155,1975,30,0,0,0,0,4179,17500000,1,1,0,1,-7,-13,25.35,52.849998,29.799999,CL,CHL,South America,8.338066526,16.6777115
1717,1717,1758,Chile,155,1976,31,0,0,0,0,4264,18200000,1,1,0.2,1,-7,-13,26.059999,45.919998,22.860001,CL,CHL,South America,8.35819746,16.71693221
1718,1718,1759,Chile,155,1977,32,0,0,0,0,4584,21000000,1,1,0.80000001,1,-7,-13,26.059999,43.060001,13.93,CL,CHL,South America,8.430545385,16.86003304
1719,1719,1760,Chile,155,1978,33,0,0,0,0,4871,23700000,1,1,1.4,1,-7,0,26.059999,44.529999,4.4400001,CL,CHL,South America,8.491259809,16.98098565
1720,1720,1761,Chile,155,1979,34,0,0,0,0,5280,27900000,1,1,1.6,1,-7,0,26.76,49.48,-3.3699999,CL,CHL,South America,8.571870753,17.14413728
1721,1721,1762,Chile,155,1980,35,0,0,0,0,5418,29400000,1,1,1.8,1,-7,0,26.059999,49.77,3.8499999,CL,CHL,South America,8.597666576,17.19650527
1722,1722,1763,Chile,155,1981,36,0,0,0,0,5582,31200000,1,1,2.2,1,-7,0,25.35,43.240002,0.18000001,CL,CHL,South America,8.627481545,17.25592868
1723,1723,1764,Chile,155,1982,37,0,0,0,0,4913,24100000,1,1,1.8,1,-7,0,26.059999,40.560001,-3.96,CL,CHL,South America,8.499843553,16.99772244
1724,1724,1765,Chile,155,1983,38,0,0,0,0,4648,21600000,1,1,1.4,1,-6,1,26.76,45.34,-4.1399999,CL,CHL,South America,8.444407422,16.88820392
1725,1725,1766,Chile,155,1984,39,0,0,0,0,4885,23900000,1,1,1.4,1,-6,1,26.76,49.630001,-0.14,CL,CHL,South America,8.494129252,16.98938906
1726,1726,1767,Chile,155,1985,40,0,0,0,0,5005,25100000,1,0,1.2,1,-6,1,27.459999,53.77,10.53,CL,CHL,South America,8.518392472,17.03837844
1727,1727,1768,Chile,155,1986,41,0,0,0,0,5161,26600000,1,0,0.60000002,1,-6,1,27.459999,55.099998,14.54,CL,CHL,South America,8.54907938,17.09642181
1728,1728,1769,Chile,155,1987,42,0,0,0,0,5345,28600000,1,0,0.40000001,1,-6,1,27.459999,57.439999,12.09,CL,CHL,South America,8.584103897,17.16891731
1729,1729,1770,Chile,155,1988,43,0,0,0,0,5611,31500000,1,0,0.2,1,-1,5,28.870001,62.029999,12.4,CL,CHL,South America,8.632662441,17.26549814
1730,1730,1771,Chile,155,1989,44,0,0,0,0,6074,36900000,1,0,0,1,8,14,30.280001,67.190002,13.43,CL,CHL,South America,8.711937268,17.42372214
1731,1731,1772,Chile,155,1990,45,0,0,0,0,6151,37800000,1,0,0,1,8,14,34.029999,66,10.9,CL,CHL,South America,8.724532511,17.44781969
1732,1732,1773,Chile,155,1991,46,0,0,0,0,6516,42500000,1,0,0,1,8,14,32.91,61.82,4.3800001,CL,CHL,South America,8.782169426,17.56501466
1733,1733,1774,Chile,155,1992,47,0,0,0,0,7162,51300000,1,0,0,1,8,14,34.810001,59.950001,-2.0799999,CL,CHL,South America,8.876684167,17.75320133
1734,1734,1775,Chile,155,1993,48,0,0,0,0,7523,56600000,1,0,0,1,8,9,35,57.59,-9.6000004,CL,CHL,South America,8.92585319,17.85151956
1735,1735,1776,Chile,155,1994,49,0,0,0,0,7839,61400000,1,0,0,1,8,0,35,57.369999,-8.6300001,CL,CHL,South America,8.966994113,17.93292041
1736,1736,1777,Chile,155,1995,50,0,0,0,0,8487,72000000,1,0,0,1,8,0,35.220001,59.23,-2.5799999,CL,CHL,South America,9.04640868,18.09217669
1737,1737,1778,Chile,155,1996,51,0,0,0,0,8974,80500000,1,0,0.2,1,8,0,37.110001,58.509998,-1.4400001,CL,CHL,South America,9.102198213,18.20376775
1738,1738,1779,Chile,155,1997,52,0,0,0,0,9520,90600000,1,0,0.2,1,8,0,35.849998,59.02,1.4299999,CL,CHL,South America,9.161255164,18.32196478
1739,1739,1780,Chile,155,1998,53,0,0,0,0,9803,96100000,1,0,0.2,1,8,0,35.849998,57.810001,0.44,CL,CHL,South America,9.190545745,18.38089988
1740,1740,1781,Chile,155,1999,54,0,0,0,0,9555,91300000,1,0,0.2,1,7,-1,31.450001,56.139999,-3.0999999,CL,CHL,South America,9.164924508,18.32966136
1741,1741,1782,Chile,155,2000,55,0,0,0,0,9920,98400000,1,0,0.2,1,7,-1,31.450001,62.52,4.0100002,CL,CHL,South America,9.202409002,18.40455137
1747,1747,1788,Argentina,160,1950,5,0,0,0,0,6588,43400000,1,1,0,1,-9,-1,29.629999,12.32,0.54000002,AR,ARG,South America,8.793156871,17.58597002
1748,1748,1789,Argentina,160,1951,6,0,0,0,0,6852,46900000,1,1,0,1,-9,-1,29.27,12.86,0.54000002,AR,ARG,South America,8.832441792,17.66352825
1749,1749,1790,Argentina,160,1952,7,0,0,0,0,6286,39500000,1,1,0.33333331,1,-9,0,32.93,9.3800001,-2.9300001,AR,ARG,South America,8.746239288,17.49181126
1750,1750,1791,Argentina,160,1953,8,0,0,0,0,6341,40200000,1,1,0.25,1,-9,0,31.33,7.8600001,-4.4499998,AR,ARG,South America,8.754949455,17.50937758
1751,1751,1792,Argentina,160,1954,9,0,0,0,0,6495,42200000,1,1,0.2,1,-9,0,31.4,7.5900002,-4.73,AR,ARG,South America,8.778941882,17.5579308
1752,1752,1793,Argentina,160,1955,10,0,0,0,0,6936,48100000,1,1,0.40000001,1,-8,1,31.030001,8.2700005,-4.5799999,AR,ARG,South America,8.844624683,17.68879276
1753,1753,1794,Argentina,160,1956,11,0,0,0,0,6860,47100000,1,1,0.40000001,1,-3,6,31.82,15.4,6.0100002,AR,ARG,South America,8.833608483,17.66778358
1754,1754,1795,Argentina,160,1957,12,0,0,0,0,7081,50100000,1,1,0.2,1,-1,8,32.580002,15.18,7.3200002,AR,ARG,South America,8.865311633,17.72953159
1755,1755,1796,Argentina,160,1958,13,0,0,0,0,7467,55800000,1,1,0.60000002,1,-1,8,28.889999,12.81,5.2199998,AR,ARG,South America,8.918382505,17.83728445
1756,1756,1797,Argentina,160,1959,14,0,0,0,0,6876,47300000,1,1,1,1,-1,8,29.030001,16.120001,7.8400002,AR,ARG,South America,8.835937789,17.67202087
1757,1757,1798,Argentina,160,1960,15,0,0,0,0,7397,54700000,1,1,1,1,-1,7,25.889999,15.21,-0.19,AR,ARG,South America,8.908964972,17.81737429
1758,1758,1799,Argentina,160,1961,16,0,0,0,0,7582,57500000,1,1,1,1,-1,2,25.219999,11.99,-3.1900001,AR,ARG,South America,8.933664179,17.86729552
1759,1759,1800,Argentina,160,1962,17,0,0,0,0,7478,55900000,1,1,1.2,1,-1,0,25.219999,14.08,1.26,AR,ARG,South America,8.919854372,17.83907496
1760,1760,1801,Argentina,160,1963,18,0,0,0,0,7067,49900000,1,1,1,1,-1,0,25.219999,15.78,-0.34,AR,ARG,South America,8.863332833,17.72553158
1761,1761,1802,Argentina,160,1964,19,0,0,0,0,7558,57100000,1,1,0.60000002,1,-1,0,21.950001,11.13,-4.0799999,AR,ARG,South America,8.930494185,17.86031469
1762,1762,1803,Argentina,160,1965,20,0,0,0,0,8239,67900000,1,1,0.40000001,1,-1,0,22.58,10.38,-1.61,AR,ARG,South America,9.016755623,18.03354661
1763,1763,1804,Argentina,160,1966,21,0,0,0,0,8087,65400000,1,1,0.40000001,1,-9,-8,22.83,11.64,-2.4300001,AR,ARG,South America,8.998136761,17.99603283
1764,1764,1805,Argentina,160,1967,22,0,0,0,0,8218,67500000,1,1,0.2,1,-9,-8,22.66,12.49,-3.29,AR,ARG,South America,9.014203826,18.02763817
1765,1765,1806,Argentina,160,1968,23,1,1,0,0,8496,72200000,1,1,0,1,-9,-8,22.9,11.89,0.75999999,AR,ARG,South America,9.047468439,18.09495062
1803,1803,1844,Uruguay,165,1950,5,0,0,0,0,5209,27100000,0,0,3,1,0,0,29.629999,32.09,0.02,UY,URY,South America,8.558335135,17.11504432
1804,1804,1845,Uruguay,165,1951,6,0,0,0,0,5972,35700000,0,0,2,1,0,0,29.27,32.110001,0.02,UY,URY,South America,8.695004593,17.39066127
1805,1805,1846,Uruguay,165,1952,7,0,0,0,0,5585,31200000,0,0,1.333333,1,8,8,32.93,32.130001,0.039999999,UY,URY,South America,8.628018747,17.25592868
1806,1806,1847,Uruguay,165,1953,8,0,0,0,0,5832,34000000,0,0,1.25,1,8,8,31.33,32.099998,0,UY,URY,South America,8.671286727,17.34187111
1807,1807,1848,Uruguay,165,1954,9,0,0,0,0,6296,39600000,0,0,1.2,1,8,8,31.4,32.139999,0.050000001,UY,URY,South America,8.747828608,17.4943397
1808,1808,1849,Uruguay,165,1955,10,0,0,0,0,6317,39900000,0,0,0.60000002,1,8,8,31.030001,17.280001,-14.83,UY,URY,South America,8.751157981,17.50188691
1809,1809,1850,Uruguay,165,1956,11,0,0,0,0,6205,38500000,0,0,0.40000001,1,8,8,31.82,19.52,-12.61,UY,URY,South America,8.733271845,17.46616883
1810,1810,1851,Uruguay,165,1957,12,0,0,0,0,6372,40600000,0,0,0.40000001,1,8,0,32.580002,20.700001,-11.39,UY,URY,South America,8.759825595,17.51927865
1811,1811,1852,Uruguay,165,1958,13,0,0,0,0,5872,34500000,0,0,0.2,1,8,0,28.889999,21.32,-10.82,UY,URY,South America,8.678120856,17.35646991
1812,1812,1853,Uruguay,165,1959,14,0,0,0,0,5679,32300000,0,0,0,1,8,0,29.030001,23.629999,6.3400002,UY,URY,South America,8.644706512,17.29057782
1813,1813,1854,Uruguay,165,1960,15,0,0,0,0,5840,34100000,0,0,0,1,8,0,25.889999,32.380001,12.86,UY,URY,South America,8.672657294,17.34480797
1814,1814,1855,Uruguay,165,1961,16,0,0,0,0,5830,34000000,0,0,0,1,8,0,25.219999,28.969999,8.2700005,UY,URY,South America,8.670943791,17.34187111
1815,1815,1856,Uruguay,165,1962,17,0,0,0,0,5793,33600000,0,0,0,1,8,0,25.219999,25.799999,4.48,UY,URY,South America,8.664578178,17.33003665
1816,1816,1857,Uruguay,165,1963,18,0,0,0,0,5605,31400000,0,0,0,1,8,0,25.219999,24.08,0.44999999,UY,URY,South America,8.631592732,17.26231848
1817,1817,1858,Uruguay,165,1964,19,0,0,0,0,5718,32700000,0,0,0,1,8,0,21.950001,23.33,-9.0500002,UY,URY,South America,8.651549244,17.30288567
1818,1818,1859,Uruguay,165,1965,20,0,0,0,0,5585,31200000,0,0,0,1,8,0,22.58,29.799999,0.82999998,UY,URY,South America,8.628018747,17.25592868
1819,1819,1860,Uruguay,165,1966,21,0,0,0,0,5780,33400000,0,0,0,1,8,0,22.83,28.690001,2.9000001,UY,URY,South America,8.662331957,17.32406649
1820,1820,1861,Uruguay,165,1967,22,0,0,0,0,5585,31200000,0,0,0,1,8,0,22.66,27.76,3.6900001,UY,URY,South America,8.628018747,17.25592868
1821,1821,1862,Uruguay,165,1968,23,0,0,0,0,5613,31500000,0,0,0,1,8,0,22.9,27.389999,4.0599999,UY,URY,South America,8.633018757,17.26549814
1822,1822,1863,Uruguay,165,1969,24,0,0,0,0,5937,35200000,0,0,0.2,1,8,0,23.66,25.530001,-4.27,UY,URY,South America,8.689127655,17.37655667
1823,1823,1864,Uruguay,165,1970,25,0,0,0,0,6156,37900000,0,0,0.2,1,8,0,24.059999,29.08,0.38999999,UY,URY,South America,8.725344925,17.4504617
1824,1824,1865,Uruguay,165,1971,26,0,0,0,0,6140,37700000,0,0,0.2,1,3,-5,22.790001,21.709999,-6.0599999,UY,URY,South America,8.722742874,17.44517068
1825,1825,1866,Uruguay,165,1972,27,0,0,0,0,5971,35700000,0,0,0.2,1,-2,-10,23.360001,30.33,2.9400001,UY,URY,South America,8.694837159,17.39066127
1826,1826,1867,Uruguay,165,1973,28,0,0,0,0,6121,37500000,0,0,0.60000002,1,-8,-16,24.82,19.92,-5.6100001,UY,URY,South America,8.71964412,17.43985152
1827,1827,1868,Uruguay,165,1974,29,0,0,0,0,6226,38800000,0,0,0.40000001,1,-8,-16,25.360001,31.27,2.1900001,UY,URY,South America,8.736649955,17.47393083
1828,1828,1869,Uruguay,165,1975,30,0,0,0,0,6515,42400000,0,0,0.40000001,1,-8,-16,25.35,37.060001,15.35,UY,URY,South America,8.78201597,17.56265894
1829,1829,1870,Uruguay,165,1976,31,0,0,0,0,6673,44500000,0,0,0.40000001,1,-8,-11,26.059999,39.639999,9.3100004,UY,URY,South America,8.805974659,17.61099977
1830,1830,1871,Uruguay,165,1977,32,0,0,0,0,6709,45000000,0,0,0.40000001,1,-8,-6,26.059999,42.560001,22.629999,UY,URY,South America,8.81135423,17.62217307
1831,1831,1872,Uruguay,165,1978,33,0,0,0,0,7058,49800000,0,0,0,1,-7,1,26.059999,40,8.7299995,UY,URY,South America,8.862058677,17.72352556
1832,1832,1873,Uruguay,165,1979,34,0,0,0,0,7570,57300000,0,0,0,1,-7,1,26.76,38,0.94,UY,URY,South America,8.932080438,17.8638112
